label,phrase
0.5,African-American
0.55556,fashioned
0.47222,provincial
0.44444,bourgeois
0.5,seeping
0.55556,consciousness
0.43056,lingering
0.5,deliberately
0.31944,unsteady
0.56944,improvised
0.5,months
0.51389,conveying
0.72222,kindness
0.375,ordinary
0.55556,survivable
0.5,D
0.5,Hare
0.5,Cunningham
0.56944,flows
0.5,forwards
0.51389,weaving
0.61111,Assured
0.52778,glossy
0.40278,brittle
0.73611,savvy
0.5,Bubble
0.5,Hugh
0.5,Goo
0.5,Scott
0.52778,portrayal
0.5,Roger
0.5,cad
0.54167,oomph
0.5,necessity
0.47222,Two
0.5,Towers
0.59722,outdoes
0.47222,homework
0.51389,soaked
0.51389,origins
0.38889,Nazi
0.5,aesthetics
0.5,Aside
0.5,lifelong
0.41667,formalist
0.26389,Dumb
0.30556,Dumber
0.5,unapologetically
0.5,drugs
0.5,visit
0.52778,gratefully
0.48611,cornpone
0.51389,Cosa
0.5,Nostra
0.5,drives
0.5,struck
0.5,occupational
0.51389,subsequent
0.55556,reinvention
0.52778,transforms
0.5,expanse
0.31944,dead-end
0.33333,distaste
0.55556,inhabit
0.52778,Frequent
0.5,flurries
0.5,slaloming
0.66667,grand-scale
0.55556,awarded
0.61111,comeback
0.55556,curlers
0.65278,Men
0.5,Brooms
0.5,Canadians
0.72222,white-knuckled
0.5,tape
0.5,Ghostbusters
0.56944,architecture
0.43056,tricky
0.5,Mamet
0.47222,airless
0.5,shell
0.77778,irresistibly
0.5,Cube
0.44444,compensate
0.41667,corniness
0.5,Judd
0.5,sewing
0.44444,head-trip
0.47222,outsiders
0.16667,avoid
0.33333,condescending
0.44444,plague
0.47222,dealing
0.5,mentally
0.61458,Daughter
0.5,Danang
0.5,sticks
0.26389,sneering
0.5,womanhood
0.5,V.S.
0.5,Naipaul
0.5,newcomers
0.44444,stifling
0.33333,yawn
0.5,marked
0.58333,acute
0.55556,convinces
0.40278,dangerous
0.5,secretly
0.44444,unhinged
0.5,killed
0.44444,strokes
0.5,cheeks
0.5,coos
0.59722,beseechingly
0.375,tensions
0.38889,distracted
0.52778,ashamed
0.56944,admitting
0.63889,enjoyment
0.54167,kinetically-charged
0.5,spy
0.5,summertime
0.5,bucket
0.45833,anomaly
0.5,Wait
0.51389,Extremities
0.5,Them
0.51389,Tarantula
0.40278,budget
0.36111,sophomoric
0.36111,hellish
0.5,Puts
0.66667,comical
0.33333,all-too-familiar
0.5,grew
0.5,Matthew
0.5,Lillard
0.47222,Shaggy
0.55556,Paid
0.5,inner-city
0.5,Reagan
0.5,Spider-man
0.51389,endure
0.51389,trove
0.875,Excellent
0.58333,Jacqueline
0.625,Bisset
0.5,Plimpton
0.44444,clones
0.5,Harvard
0.5,recognizably
0.5,Plympton
0.5,bothered
0.51389,construct
0.66667,Jolting
0.5,Charleston
0.5,send
0.47222,waiting
0.5,Close
0.48611,freewheeling
0.18056,trash-cinema
0.77778,Skillfully
0.5,weaves
0.55556,powerfully
0.5,combining
0.52778,sexuality
0.38889,malaise
0.5,Damon
0.5,sacrificing
0.44444,frighteningly
0.27778,contradiction
0.625,outshine
0.45833,Crazy
0.51389,La
0.5,Salle
0.55556,wondered
0.5,smack
0.5,zone
0.41667,armed
0.86111,Oscar-nominated
0.5,Woodman
0.5,influenced
0.5,girl-meets-girl
0.54167,pertinent
0.58333,modicum
0.5,Sprecher
0.51389,screenwriting
0.5,partner
0.5,Karen
0.55556,self-reflection
0.29167,bland
0.61111,piercing
0.5,spikes
0.47222,ball-and-chain
0.5,Ball
0.5,Chain
0.5,Looking
0.5,Leonard
0.72222,comically
0.51389,silence
0.5,Abbass
0.5,elemental
0.5,Lilia
0.5,rocket
0.51389,catch
0.52778,offering
0.51389,turntable
0.55556,outselling
0.73611,electric
0.5,guitar
0.5,Transforms
0.48611,irrevocable
0.44444,disease-of
0.5,the-week
0.5,Song
0.51389,infinitely
0.55556,spouses
0.5,Seldahl
0.5,Wollter
0.5,statement
0.52778,aspirations
0.5,assimilated
0.41667,settles
0.45833,compulsively
0.5,daytime-drama
0.16667,annoying
0.5,specimen
0.19444,dread
0.5,encountering
0.33333,Fanboy
0.20833,unoriginal
0.5,gender-bending
0.5,tonal
0.5,shifts
0.625,jolting
0.5,transitions
0.625,commander-in-chief
0.5,Bigelow
0.52778,demonstrates
0.65278,propels
0.47222,upper
0.5,echelons
0.29167,screams
0.43056,workaday
0.59722,inertia
0.55556,indulging
0.66667,striving
0.54167,solipsism
0.61111,smoothly
0.56944,impersonation
0.77778,enjoying
0.45833,sweet-and-sour
0.51389,gelati
0.56944,conversation
0.5,inside-show-biz
0.51389,yarns
0.5,Characterization
0.75,terrifically
0.5,Spielbergian
0.5,curtain
0.5,separates
0.5,comics
0.5,intent
0.5,hammering
0.34722,forgets
0.63889,impressively
0.52778,discreet
0.5,mini
0.51389,DV
0.16667,car-wreck
0.54167,swiftly
0.58333,rises
0.63889,maintained
0.45833,casualties
0.55556,proceeds
0.88889,stunningly
0.26389,conceit
0.55556,interdependence
0.51389,accomodates
0.55556,practical
0.38889,unstinting
0.5,qual
0.56944,Kafkaesque
0.5,overnight
0.27778,robbed
0.52778,persecuted
0.5,technical
0.5,estrogen
0.5,feminine
0.56944,cannier
0.48611,doppelganger
0.38889,XXX
0.56944,flex-a-thon
0.5,Imamura
0.5,Water
0.5,Under
0.56944,Bridge
0.59722,strengths
0.55556,environmental
0.34722,pollution
0.5,ripper
0.375,chill
0.5,Naomi
0.5,Watts
0.51389,petite
0.44444,vulnerable
0.5,emphasising
0.48611,plight
0.56944,hefty
0.59722,thematic
0.58333,eternity
0.56944,even-toned
0.5,Exactly
0.55556,lusty
0.47222,boisterous
0.44444,darkly
0.23611,grueling
0.31944,time-consuming
0.43056,illusion
0.63889,liking
0.36111,garbage
0.51389,Rogers
0.5,shut
0.5,sexes
0.59722,Deliberately
0.70833,skillfully
0.5,imbue
0.47222,anti-establishment
0.5,whip-crack
0.51389,buddy
0.27778,whimper
0.33333,stumbles
0.29167,neglected
0.38889,old-hat
0.5,set-up
0.5,spy-action
0.30556,offended
0.5,display
0.375,deception
0.59722,convincingly
0.41667,disassociation
0.44444,crudities
0.61111,Lagaan
0.58333,unorthodox
0.61111,organized
0.44444,strangest
0.86111,pleasing
0.5,re-assess
0.5,evaluate
0.15278,meaningless
0.5,activity
0.54167,Balk
0.5,neo-realist
0.59722,Plummer
0.5,camp
0.45833,wounded
0.52778,wounding
0.5,Uncle
0.51389,Ralph
0.19444,nightmare
0.65278,population
0.5,shrugging
0.58333,acceptance
0.5,deemed
0.52778,hired
0.5,portray
0.5,Richard
0.5,Dawson
0.61111,compassionate
0.5,reaching
0.5,outcome
0.61111,acumen
0.5,collect
0.59722,instance
0.52778,learning
0.73611,inventing
0.33333,smart-aleck
0.48611,brat
0.5,Garcia
0.23611,wobbly
0.5,tenth
0.38889,delusions
0.34722,unstable
0.38889,accident
0.41667,Accidental
0.25,sappy
0.5,Pellington
0.54167,conjuring
0.38889,sinister
0.27778,menacing
0.51389,flashing
0.55556,lights
0.5,rattling
0.5,bump
0.75,Heartwarming
0.5,Petter
0.5,N忙ss
0.5,Axel
0.41667,Hellstenius
0.5,teachers
0.55556,increase
0.5,student
0.5,self-esteem
0.5,imparted
0.65278,proficiency
0.5,Lothario
0.5,vary
0.51389,balancing
0.31944,deafening
0.55556,receiving
0.48611,Department
0.5,telegrams
0.44444,kicking
0.5,undead
0.45833,plaguing
0.5,relentlessly
0.5,globalizing
0.5,Marshall
0.5,account
0.5,Lan
0.5,Yu
0.56944,verisimilitude
0.55556,toes
0.5,tapping
0.48611,slave
0.375,inhuman
0.58333,THE
0.5,GUYS
0.38889,static
0.5,skims
0.5,1972
0.5,surfing
0.5,Taiwanese
0.55556,auteur
0.38889,fallen
0.5,Hatfield
0.5,Hicks
0.375,oddest
0.5,couples
0.52778,gambles
0.5,publishing
0.5,exists
0.48611,ramifications
0.88889,Best
0.26389,insecure
0.52778,baffling
0.54167,severe
0.44444,rejection
0.5,Often
0.80556,Humorous
0.73611,refreshed
0.5,Balzac
0.5,Seamstress
0.5,SO
0.5,review
0.55556,superficial
0.5,midlife
0.44444,crisis
0.5,18
0.5,80
0.48611,shrapnel
0.5,mental
0.5,shellshock
0.48611,linger
0.5,vignettes
0.55556,cumulative
0.51389,enters
0.5,realm
0.52778,non-porn
0.51389,venture
0.5,bag
0.55556,chew
0.5,Girardot
0.375,creep
0.38889,impervious
0.61111,wittier
0.5,Alone
0.5,Feardotcom
0.5,Hispanic
0.61111,teeth-clenching
0.5,Molina
0.5,Laissez
0.43056,Passer
0.5,170
0.5,Were
0.65278,valiant
0.59722,progressive
0.33333,bull
0.5,china
0.55556,shop
0.55556,provocateur
0.44444,crashing
0.5,special-interest
0.48611,slaps
0.5,brand
0.5,liberalism
0.56944,manifestation
0.40278,institutionalized
0.41667,slavery
0.51389,black-owned
0.5,label
0.52778,white-empowered
0.45833,leaving
0.38889,poor-me
0.5,Snowball
0.5,sugar
0.45833,coating
0.5,falcon
0.5,skies
0.72222,greatness
0.5,Boasts
0.5,Jose
0.5,Iris
0.5,technique
0.48611,imply
0.27778,terror
0.5,suggestion
0.31944,overuse
0.86111,happiness
0.34722,guilt
0.58333,three-dimensional
0.5,middle-aged
0.45833,Cannon
0.65278,confidence
0.5,drumming
0.47222,routines
0.65278,graces
0.5,restatement
0.58333,validated
0.5,fiercely
0.30556,precarious
0.86111,extravagant
0.47222,exiled
0.5,aristocracy
0.77778,victorious
0.59722,revolutionaries
0.52778,arthouse
0.44444,hackles
0.5,courtroom
0.75,nifty
0.56944,top-billed
0.5,Bruce
0.5,Willis
0.51389,undoubtedly
0.5,OS
0.55556,fervently
0.5,held
0.55556,thinkers
0.75,perceptive
0.5,severely
0.5,tested
0.27778,immaturity
0.44444,flash
0.47222,videos
0.5,Filmmakers
0.5,Dana
0.45833,Janklowicz-Mann
0.5,Amir
0.5,Mann
0.5,headed
0.5,East
0.63889,detailing
0.65278,welcomed
0.61111,tens
0.5,thousands
0.5,democracie
0.52778,edifying
0.5,Bartlett
0.5,Tuck
0.5,Tucker
0.55556,commended
0.61111,merits
0.55556,saved
0.61111,kids-cute
0.26389,faked
0.5,stately
0.43056,fleet-footed
0.625,Sorvino
0.66667,glows
0.41667,conniving
0.77778,amazingly
0.61111,suitable
0.5,requiring
0.44444,gonna
0.5,real-time
0.65278,propulsive
0.63889,dominated
0.5,aliens
0.88889,super
0.69444,revigorates
0.5,concentrates
0.5,sway
0.5,squad
0.30556,psychopathic
0.52778,underdogs
0.5,tar
0.41667,unsuspecting
0.58333,lawmen
0.5,reaches
0.38889,rival
0.51389,vegetables
0.625,batch
0.43056,Qutting
0.54167,attract
0.69444,upscale
0.44444,hungry
0.625,nostalgic
0.55556,twisty
0.20833,screwed-up
0.73611,dared
0.59722,idealistic
0.5,chooses
0.70833,champion
0.33333,losing
0.38889,wildcard
0.45833,wacky
0.56944,nutty
0.5,flinch
0.54167,prognosis
0.5,M.
0.5,Night
0.55556,weave
0.61111,gasp
0.44444,shudder
0.5,tremble
0.55556,machismo
0.75,deliciously
0.44444,bone-dry
0.34722,mournfully
0.47222,Impossible
0.86111,embracing
0.5,vs.
0.5,offerings
0.5,produced
0.48611,tamer
0.5,advertised
0.63889,ethics
0.44444,compromise
0.5,initial
0.44444,jarring
0.5,new-agey
0.38889,estrogen-free
0.63889,big-time
0.5,link
0.5,kinds
0.38889,obstacles
0.5,preteen
0.5,To
0.61111,romantics
0.5,leather
0.5,pants
0.5,augmented
0.65278,boobs
0.63889,resuscitate
0.76389,fun-loving
0.5,libertine
0.66667,handbag-clutching
0.5,pronounce
0.5,KOK
0.48611,Beavis
0.45833,Butthead
0.5,elicit
0.5,luvvies
0.52778,raptures
0.5,introspective
0.52778,wider
0.58333,niche
0.45833,Chicago
0.51389,Gere
0.5,shoes
0.5,hoofing
0.5,crooning
0.40278,bites
0.5,linking
0.44444,massacre
0.5,Armenians
0.5,1915
0.5,Kilmer
0.52778,Doors
0.54167,ravaging
0.5,Saving
0.5,Private
0.58333,recreated
0.47222,little-known
0.56944,Native
0.5,Bean
0.5,investigation
0.5,versus
0.54167,flashback
0.51389,Playing
0.5,Bergmanesque
0.33333,monstrous
0.45833,lunatic
0.5,Griffin
0.5,Co.
0.59722,Altman-esque
0.47222,spins
0.52778,snazziness
0.38889,conspicuous
0.5,anomie
0.51389,reincarnation
0.45833,fetishism
0.5,founding
0.5,Yong
0.5,Kang
0.5,Kozmo
0.65278,growth
0.55556,lifetime
0.45833,calculated
0.5,postmodern
0.48611,pastiche
0.38889,manual
0.66667,Does
0.55556,relating
0.5,Anakin
0.625,lustrous
0.27778,Lacks
0.29167,bloated
0.55556,rawness
0.66667,live-wire
0.80556,amaze
0.5,literature
0.44444,killing
0.65278,bound
0.29167,strays
0.5,Brims
0.44444,eccentric
0.27778,accident-prone
0.30556,secondary
0.44444,Psycho
0.5,claws
0.5,river
0.5,pours
0.44444,Fudges
0.55556,purer
0.54167,food-for-thought
0.625,instructive
0.43056,Gong
0.5,Li
0.5,Ziyi
0.5,stakes
0.5,Nohe
0.54167,gullible
0.43056,blind
0.55556,co-operative
0.52778,interaction
0.59722,glory
0.61111,Weekend
0.5,Three
0.5,Things
0.5,Know
0.58333,cognizant
0.38889,puzzling
0.43056,devoid
0.5,objectivity
0.5,comments
0.5,participants
0.5,eye-rolling
0.5,walks
0.5,tightrope
0.70833,wicked
0.58333,zany
0.5,Live-style
0.5,parody
0.5,Blaxploitation
0.5,dishes
0.5,ton
0.45833,harshness
0.5,throwing
0.55556,fastballs
0.5,Hunk
0.31944,Weird
0.5,A.
0.5,teenagers
0.55556,alternative
0.51389,Flatman
0.625,huge-screen
0.625,educates
0.5,'em
0.61111,Brave
0.45833,rendered
0.56944,unrelentingly
0.625,achieve
0.55556,wedding
0.43056,beasts
0.16667,stalking
0.59722,merited
0.5,Sad
0.31944,alienation
0.54167,fuels
0.19444,self-destructiveness
0.5,stamp
0.58333,visualize
0.5,schizophrenia
0.44444,Seeks
0.44444,quasi-Shakespearean
0.38889,misogynist
0.44444,Mordantly
0.59722,intimately
0.5,school-age
0.84722,flawless
0.5,amounts
0.55556,AAA
0.65278,blast
0.5,rated
0.5,EEE
0.27778,Hollywood-predictable
0.44444,travail
0.68056,Shiner
0.55556,organizing
0.5,Laura
0.5,Cahill
0.16667,unexceptional
0.55556,emerging
0.51389,appropriately
0.31944,lazy
0.5,afternoon
0.5,concludes
0.5,dawn
0.66667,Vibrantly
0.51389,colored
0.5,designed
0.66667,Sweetly
0.5,wash
0.5,pun
0.5,watched
0.5,side-by-side
0.5,Ringu
0.52778,successor
0.5,stranger
0.5,screenwriter
0.5,Charlie
0.66667,marveled
0.58333,rendering
0.5,snow
0.5,flames
0.5,hand-drawn
0.61111,Prepare
0.5,Picpus
0.54167,crisper
0.625,punchier
0.5,hankies
0.47222,Verete
0.5,comprise
0.66667,fulfilling
0.5,gestalt
0.44444,Bursting
0.5,from-television
0.26389,too-spectacular
0.5,coastal
0.34722,distracts
0.72222,good-naturedly
0.25,aimless
0.51389,drama\/character
0.5,outright
0.51389,newness
0.58333,Plus
0.5,mentioned
0.48611,C'mon
0.5,husband
0.61111,effecting
0.61111,Shrek
0.5,Spirit
0.625,enter
0.61111,modestly
0.625,profoundly
0.29167,irritates
0.36111,saddens
0.625,explode
0.30556,obnoxiously
0.5,"2,500"
0.5,Bubba
0.5,Ho-Tep
0.55556,evident
0.33333,languishing
0.5,shelf
0.55556,escapade
0.51389,Sofia
0.55556,genes
0.65278,spot
0.56944,conceive
0.625,ideal
0.22222,aged
0.5,suggesting
0.5,fourth
0.47222,boils
0.5,matchmaking
0.55556,Beginners
0.34722,dragons
0.55556,Kudos
0.79167,enchanting
0.5,dispatching
0.76389,Colorful
0.5,suddenly
0.5,Burkinabe
0.55556,Dani
0.5,Kouyate
0.47222,reworking
0.52778,7th-century
0.55556,allegory
0.52778,throat
0.54167,reaffirming
0.56944,visualizing
0.5,riffs
0.40278,diciness
0.48611,colonics
0.5,ads
0.5,periods
0.44444,perils
0.5,outr茅
0.41667,slowly
0.55556,seeking
0.69444,definitive
0.5,Westbrook
0.5,measure
0.625,peak
0.5,Werner
0.5,shapes
0.72222,endear
0.70833,notable
0.5,boarders
0.61111,co-winner
0.5,Audience
0.58333,Award
0.44444,missteps
0.52778,motivation
0.5,Abagnale
0.5,antics
0.5,sermon
0.5,Welsh
0.69444,curious
0.5,learns
0.5,Verdu
0.29167,mourns
0.77778,wow
0.5,factors
0.5,proclaim
0.65278,love-struck
0.5,somebodies
0.47222,burnt
0.44444,marathons
0.30556,bored
0.5,Carol
0.5,depends
0.375,flatulence
0.58333,indelible
0.5,facing
0.56944,Sexy
0.45833,flippant
0.5,Lock
0.45833,Stock
0.5,Smoking
0.5,Barrels
0.41667,moody
0.5,Quite
0.5,immerse
0.5,Crocodile
0.54167,Steve
0.45833,distinct
0.51389,errs
0.52778,tempered
0.56944,soft
0.5,gentility
0.48611,closet
0.47222,skeletons
0.47222,cat-and-mouse
0.5,meatier
0.5,tipped
0.55556,range
0.76389,robust
0.5,Shanghai
0.38889,Ghetto
0.48611,voices
0.5,70s
0.20833,aching
0.51389,decide
0.44444,ploddingly
0.52778,structure
0.5,concentrate
0.56944,Sea
0.51389,interpersonal
0.40278,shmear
0.5,Elling
0.5,releases
0.5,Road
0.5,Warrior
0.44444,owes
0.33333,debts
0.45833,Aliens
0.5,dragon
0.55556,workable
0.5,primer
0.59722,region
0.48611,10th-grade
0.5,Samuel
0.5,Beckett
0.5,applied
0.5,Willie
0.5,trumpet
0.47222,a-bornin
0.51389,agitprop
0.51389,thinness
0.11111,failure
0.16667,appalling
0.5,downright
0.51389,stepmother
0.48611,underwater
0.51389,ghost
0.52778,Ocean
0.44444,spits
0.41667,grizzled
0.44444,charred
0.5,northwest
0.5,Bermuda
0.48611,Triangle
0.375,Trapped
0.38889,sleepless
0.625,effectiveness
0.76389,rock-solid
0.31944,gangster
0.5,bank
0.43056,robberies
0.55556,father-and-son
0.5,dynamics
0.5,generated
0.5,angle
0.375,exhausted
0.52778,documentarians
0.40278,shockingly
0.5,Signs
0.5,conversion
0.5,fisher
0.55556,hooks
0.72222,delighted
0.5,Parents
0.61111,predecessors
0.55556,Maid
0.52778,inspection
0.5,Lily
0.5,Chou-Chou
0.36111,plaintiveness
0.5,Ferrara
0.58333,wins
0.5,screenwriters
0.44444,dig
0.44444,toss
0.48611,Dungeons
0.41667,Dragons
0.5,military
0.5,weaponry
0.5,skateboard
0.5,anthropology
0.84722,inspirational
0.5,sturdiness
0.5,solidity
0.25,sulky
0.56944,overcoming-obstacles
0.43056,sports-movie
0.58333,Daringly
0.58333,feisty
0.5,Biggie
0.5,Tupac
0.5,presentation
0.44444,Longest
0.5,Yard
0.5,Guy
0.5,Ritchie
0.55556,immune
0.48611,folly
0.5,proof
0.5,anniversary
0.5,edition
0.5,calls
0.56944,retrospectively
0.5,Hugely
0.5,featuring
0.44444,shockwaves
0.59722,gratify
0.47222,suspected
0.33333,corrupt
0.5,weasels
0.55556,eponymous
0.56944,1980
0.43056,lingered
0.5,solely
0.5,Ford
0.5,administration
0.5,complicity
0.45833,tearing
0.40278,orphans
0.5,save
0.58333,super-wealthy
0.5,megalomaniac
0.5,bent
0.5,domination
0.5,punctuated
0.5,bloodshed
0.48611,hoopla
0.48611,parent-child
0.375,flinching
0.5,Renner
0.77778,chillingly
0.38889,unemotive
0.54167,focused
0.5,reopens
0.40278,succumbs
0.52778,sensationalism
0.5,projects
0.41667,doubts
0.51389,yearnings
0.55556,broader
0.5,intermingling
0.5,naivet茅
0.55556,sophistication
0.81944,Blessed
0.5,producing
0.5,answering
0.75,Kissing
0.51389,Steinis
0.80556,genre-busting
0.58333,hyped
0.63889,safe
0.5,Ice-T
0.5,Cool-J
0.5,shootings
0.30556,rotten
0.5,California
0.5,Turturro
0.75,fabulously
0.52778,sneaky
0.5,butler
0.5,disappearing\/reappearing
0.5,Meant
0.45833,Wars
0.5,develops
0.54167,feelings
0.5,Yorkers
0.5,footnote
0.5,meow
0.61111,purr
0.5,Laramie
0.5,Project
0.5,reminding
0.25,crude
0.63889,fast-paced
0.54167,incorporates
0.51389,divisions
0.5,nonfiction
0.5,argument
0.44444,degrading
0.5,leading
0.55556,revealed
0.34722,dispassionate
0.5,Gantz
0.41667,pasty
0.38889,lumpen
0.51389,pithy
0.52778,steadily
0.54167,building
0.52778,burst
0.51389,Fred
0.5,Englishmen
0.51389,mortality
0.5,views
0.69444,affluence
0.5,directive
0.51389,protect
0.54167,code
0.5,costs
0.43056,blur
0.52778,merge
0.47222,Tout
0.875,excites
0.61111,tickles
0.59722,bone
0.55556,reassuringly
0.27778,formulaic
0.47222,charge
0.54167,daring
0.5,Vardalos
0.5,Corbett
0.5,Joel
0.5,Zwick
0.5,Bill
0.68056,A-list
0.61111,contentedly
0.5,Belinsky
0.59722,Each
0.5,prison
0.5,bars
0.5,Brother-Man
0.5,lapping
0.47222,kicks
0.5,gear
0.5,Godard
0.54167,impenetrable
0.5,Horns
0.5,Halos
0.5,serendipity
0.51389,immediacy
0.055556,sucks
0.59722,dares
0.59722,treats
0.5,Ana
0.72222,Captivates
0.5,affectation-free
0.5,plunge
0.45833,louts
0.54167,climbing
0.5,steps
0.5,stadium-seat
0.5,depictions
0.5,address
0.51389,workers
0.75,pleasantly
0.33333,predictably
0.64583,superlative
0.625,rousing
0.45833,prone
0.33333,indignation
0.44444,susceptible
0.43056,blue
0.55556,Jordan
0.38889,jealous
0.51389,Bow
0.47222,riled
0.51389,poetics
0.72222,savor
0.5,intersect
0.5,occurs
0.63889,rekindles
0.5,muckraking
0.65278,soul-searching
0.5,Are
0.58333,headline-fresh
0.40278,orthodox
0.5,Jews
0.5,Bank
0.5,Cedar
0.65278,Favor
0.5,addressing
0.5,compromising
0.5,Chateau
0.56944,light-heartedness
0.5,Tunisian
0.55556,Feeling
0.625,dope
0.5,Queens
0.38889,gawky
0.5,Spall
0.58333,reveal
0.55556,sparked
0.5,50s
0.5,bubbles
0.5,C.
0.5,Walsh
0.5,Pipe
0.65278,Dream
0.5,spectrum
0.33333,nit-picky
0.47222,hypocrisies
0.61111,Marquis
0.5,pastel
0.5,landscapes
0.5,Hutchins
0.5,Zelda
0.44444,fate
0.5,Monte
0.5,Cristo
0.66667,well-wrought
0.33333,omits
0.36111,needless
0.52778,chase
0.5,swordfights
0.58333,evolved
0.72222,superstar
0.47222,quirkily
0.5,shadow
0.5,30-year
0.56944,back-story
0.5,placing
0.40278,coma-like
0.44444,inescapably
0.52778,skyscraper-trapeze
0.58333,Driven
0.5,dual
0.70833,well-put-together
0.5,trailer
0.5,park
0.55556,drive
0.55556,chiefly
0.55556,faster
0.55556,impressionable
0.44444,video-game-based
0.58333,upfront
0.44444,linearity
0.5,departure
0.5,expands
0.56944,innocence
0.55556,super-powers
0.43056,super-simple
0.69444,super-dooper-adorability
0.55556,intact
0.58333,matured
0.5,toast
0.59722,indictment
0.58333,unbridled
0.44444,greed
0.47222,materalism
0.66667,unhibited
0.47222,hardship
0.33333,stitch
0.41667,asylum
0.5,Jia
0.51389,bonanza
0.33333,outlandish
0.38889,puns
0.76389,appreciated
0.5,Tashlin
0.61111,recapitulation
0.48611,deny
0.5,seriousness
0.5,non-exploitive
0.5,characteristically
0.5,Clancy
0.41667,shifty
0.5,addresses
0.5,anxieties
0.45833,sidesteps
0.5,Daniel
0.47222,shackles
0.41667,espionage
0.77778,decisive
0.61111,elite
0.52778,determine
0.5,proceed
0.36111,implodes
0.5,heights
0.5,respites
0.52778,humming
0.65278,edits
0.5,Moulin
0.59722,purposeful
0.38889,overdoing
0.51389,metaphors
0.54167,opaque
0.47222,didacticism
0.65278,mystical
0.5,daredevils
0.69444,Inventive
0.51389,intoxicatingly
0.375,self-indulgent
0.25,maddening
0.5,Comedian
0.59722,naturally
0.55556,crave
0.72222,serene
0.59722,jolted
0.54167,gourd
0.5,drop
0.66667,enthusiastically
0.5,invokes
0.5,percussion
0.5,brass
0.55556,competition
0.47222,marching
0.5,bands
0.5,football
0.5,Sheds
0.5,flashes
0.55556,psychology
0.5,require
0.5,couch
0.66667,slap-happy
0.5,Viveka
0.51389,Sven
0.58333,Japanimator
0.5,Hayao
0.66667,Spirited
0.5,Away
0.54167,survives
0.48611,BV
0.5,re-voiced
0.31944,ache
0.40278,mortal
0.5,Captures
0.38889,However
0.5,slights
0.5,telegraphed
0.51389,blithe
0.5,exchanges
0.48611,tug
0.59722,Bolstered
0.5,economics
0.30556,ghetto
0.86111,fabulousness
0.5,fundamentally
0.5,closest
0.55556,achival
0.5,escaped
0.70833,biggest
0.5,kiosks
0.51389,palette
0.34722,blues
0.5,pinks
0.66667,dreamy
0.5,manically
0.48611,vaudeville
0.5,Tony
0.5,Gayton
0.5,D.J.
0.5,Caruso
0.41667,grimy
0.61111,gravitational
0.55556,considerably
0.34722,puerile
0.90278,shine
0.70833,well-developed
0.51389,Vera
0.38889,curse
0.5,instilled
0.5,mores
0.55556,down-home
0.5,flavor
